ÈÕÆÚ,ÖÐ¼ä¼Û,³®Âò¼Û,»ãÂò¼Û,³®/»ãÂô¼Û,ÕÇµø¶î,ÕÇµø·ù
2000-11-24,7.5036,7.3160,7.4886,7.5186,0.0000,0.0000%
2000-11-23,7.5036,7.3160,7.4886,7.5186,-0.0132,-0.1756%
2000-11-22,7.5168,7.3288,7.5017,7.5318,-0.0044,-0.0585%
2000-11-21,7.5212,7.3332,7.5062,7.5363,-0.0661,-0.8712%
2000-11-20,7.5873,7.3429,7.5161,7.5462,-0.0216,-0.2839%
2000-11-17,7.6089,7.4067,7.5814,7.6118,0.0000,0.0000%
2000-11-16,7.6089,7.4067,7.5814,7.6118,-0.0489,-0.6386%
2000-11-15,7.6578,7.4158,7.5907,7.6212,-0.0204,-0.2657%
2000-11-14,7.6782,7.4598,7.6358,7.6664,0.0208,0.2716%
2000-11-13,7.6574,7.4933,7.6700,7.7008,-0.0509,-0.6603%
2000-11-10,7.7083,7.5156,7.6929,7.7237,0.0000,0.0000%
2000-11-09,7.7083,7.5156,7.6929,7.7237,-0.0108,-0.1399%
2000-11-08,7.7191,7.5261,7.7037,7.7345,0.0262,0.3406%
2000-11-07,7.6929,7.5371,7.7149,7.7458,-0.0270,-0.3497%
2000-11-06,7.7199,7.5096,7.6867,7.7175,0.0723,0.9454%
2000-11-03,7.6476,7.4564,7.6323,7.6629,0.0000,0.0000%
2000-11-02,7.6476,7.4564,7.6323,7.6629,0.0474,0.6237%
2000-11-01,7.6002,7.4601,7.6361,7.6667,0.0016,0.0211%
2000-10-31,7.5986,7.4086,7.5834,7.6138,0.0003,0.0039%
2000-10-30,7.5983,7.4086,7.5834,7.6138,-0.0461,-0.6031%
2000-10-27,7.6444,7.4533,7.6291,7.6597,0.0000,0.0000%
2000-10-26,7.6444,7.4533,7.6291,7.6597,-0.0191,-0.2492%
2000-10-25,7.6635,7.4537,7.6295,7.6601,0.0320,0.4193%
2000-10-24,7.6315,7.4902,7.6669,7.6976,0.0395,0.5203%
2000-10-23,7.5920,7.4535,7.6294,7.6599,-0.0912,-1.1870%
2000-10-20,7.6832,7.4466,7.6223,7.6529,0.0000,0.0000%
2000-10-19,7.6832,7.4466,7.6223,7.6529,0.0251,0.3278%
2000-10-18,7.6581,7.4962,7.6730,7.7038,-0.0078,-0.1017%
2000-10-17,7.6659,7.4742,7.6506,7.6812,-0.0169,-0.2200%
2000-10-16,7.6828,7.4681,7.6443,7.6749,0.0125,0.1630%
2000-10-13,7.6703,7.4928,7.6696,7.7003,0.0000,0.0000%
2000-10-12,7.6703,7.4928,7.6696,7.7003,0.0095,0.1240%
2000-10-11,7.6608,7.4900,7.6667,7.6975,0.0435,0.5711%
2000-10-10,7.6173,7.4841,7.6606,7.6913,0.0279,0.3676%
2000-10-09,7.5894,7.4208,7.5959,7.6263,-0.0931,-1.2118%
2000-09-29,7.6825,7.4679,7.6441,7.6747,-0.0300,-0.3890%
2000-09-28,7.7125,7.4978,7.6747,7.7055,-0.0019,-0.0246%
2000-09-27,7.7144,7.5216,7.6990,7.7298,0.0093,0.1207%
2000-09-26,7.7051,7.5006,7.6775,7.7083,0.0191,0.2485%
2000-09-25,7.6860,7.4938,7.6706,7.7013,-0.0756,-0.9740%
2000-09-22,7.7616,7.5676,7.7461,7.7772,0.0000,0.0000%
2000-09-21,7.7616,7.5676,7.7461,7.7772,0.0220,0.2843%
2000-09-20,7.7396,7.5673,7.7458,7.7769,0.0022,0.0284%
2000-09-19,7.7374,7.5440,7.7220,7.7529,0.0189,0.2449%
2000-09-18,7.7185,7.5504,7.7285,7.7595,-0.0060,-0.0777%
2000-09-15,7.7245,7.5052,7.6823,7.7131,0.0000,0.0000%
2000-09-14,7.7245,7.5052,7.6823,7.7131,-0.0077,-0.0996%
2000-09-13,7.7322,7.5389,7.7167,7.7477,-0.0516,-0.6629%
2000-09-12,7.7838,7.5557,7.7339,7.7649,-0.0040,-0.0514%
2000-09-11,7.7878,7.6036,7.7830,7.8142,-0.0220,-0.2817%
2000-09-08,7.8098,7.6756,7.8566,7.8881,0.0000,0.0000%
2000-09-07,7.8098,7.6756,7.8566,7.8881,-0.0193,-0.2465%
2000-09-06,7.8291,7.6176,7.7973,7.8286,0.0499,0.6415%
2000-09-05,7.7792,7.6245,7.8043,7.8356,-0.0367,-0.4696%
2000-09-04,7.8159,7.6205,7.8003,7.8315,0.0328,0.4214%
2000-09-01,7.7831,7.5701,7.7487,7.7797,0.0000,0.0000%
2000-08-31,7.7831,7.5701,7.7487,7.7797,0.0111,0.1428%
2000-08-30,7.7720,7.5778,7.7565,7.7876,0.0023,0.0296%
2000-08-29,7.7697,7.6098,7.7894,7.8206,-0.0053,-0.0682%
2000-08-28,7.7750,7.5805,7.7594,7.7905,0.0497,0.6433%
2000-08-25,7.7253,7.5543,7.7325,7.7635,0.0000,0.0000%
2000-08-24,7.7253,7.5543,7.7325,7.7635,0.0215,0.2791%
2000-08-23,7.7038,7.5393,7.7171,7.7481,0.0720,0.9434%
2000-08-22,7.6318,7.4528,7.6286,7.6592,-0.0208,-0.2718%
2000-08-21,7.6526,7.4285,7.6037,7.6342,0.0280,0.3672%
2000-08-18,7.6246,7.4340,7.6093,7.6398,0.0000,0.0000%
2000-08-17,7.6246,7.4340,7.6093,7.6398,0.0370,0.4876%
2000-08-16,7.5876,7.4417,7.6172,7.6477,0.0331,0.4381%
2000-08-15,7.5545,7.3989,7.5734,7.6038,-0.0501,-0.6588%
2000-08-14,7.6046,7.3782,7.5523,7.5825,-0.0788,-1.0256%
2000-08-11,7.6834,7.4288,7.6041,7.6345,0.0000,0.0000%
2000-08-10,7.6834,7.4288,7.6041,7.6345,0.0630,0.8267%
2000-08-09,7.6204,7.4804,7.6568,7.6875,0.0329,0.4336%
2000-08-08,7.5875,7.4387,7.6142,7.6447,-0.0230,-0.3022%
2000-08-07,7.6105,7.4026,7.5772,7.6076,0.0261,0.3441%
2000-08-04,7.5844,7.4447,7.6203,7.6508,0.0000,0.0000%
2000-08-03,7.5844,7.4447,7.6203,7.6508,-0.0195,-0.2564%
2000-08-02,7.6039,7.4138,7.5887,7.6191,0.0580,0.7686%
2000-08-01,7.5459,7.3857,7.5599,7.5902,-0.0257,-0.3394%
2000-07-31,7.5716,7.3823,7.5565,7.5868,-0.0116,-0.1530%
2000-07-28,7.5832,7.3936,7.5680,7.5983,0.0000,0.0000%
2000-07-27,7.5832,7.3936,7.5680,7.5983,-0.0040,-0.0527%
2000-07-26,7.5872,7.3976,7.5721,7.6024,-0.0266,-0.3494%
2000-07-25,7.6138,7.3973,7.5718,7.6022,0.0009,0.0118%
2000-07-24,7.6129,7.4226,7.5977,7.6281,-0.0414,-0.5409%
2000-07-21,7.6543,7.5115,7.6887,7.7195,0.0000,0.0000%
2000-07-20,7.6543,7.5115,7.6887,7.7195,0.0057,0.0745%
2000-07-19,7.6486,7.4574,7.6333,7.6639,-0.0021,-0.0274%
2000-07-18,7.6507,7.4594,7.6354,7.6660,-0.0039,-0.0509%
2000-07-17,7.6546,7.4756,7.6519,7.6826,-0.0042,-0.0548%
2000-07-14,7.6588,7.4673,7.6434,7.6741,0.0000,0.0000%
2000-07-13,7.6588,7.4673,7.6434,7.6741,-0.0535,-0.6937%
2000-07-12,7.7123,7.4673,7.6434,7.6741,-0.0165,-0.2135%
2000-07-11,7.7288,7.5355,7.7133,7.7442,0.0303,0.3936%
2000-07-10,7.6985,7.5384,7.7162,7.7472,-0.0381,-0.4925%
2000-07-07,7.7366,7.5131,7.6904,7.7212,0.0000,0.0000%
2000-07-06,7.7366,7.5131,7.6904,7.7212,-0.0619,-0.7937%
2000-07-05,7.7985,7.5451,7.7231,7.7540,0.0214,0.2752%
2000-07-04,7.7771,7.6018,7.7811,7.8123,-0.0291,-0.3728%
2000-07-03,7.8062,7.6342,7.8143,7.8456,-0.0732,-0.9290%
2000-06-30,7.8794,7.6630,7.8438,7.8752,0.0000,0.0000%
2000-06-29,7.8794,7.6630,7.8438,7.8752,0.0353,0.4500%
2000-06-28,7.8441,7.6480,7.8284,7.8598,-0.0009,-0.0115%
2000-06-27,7.8450,7.6661,7.8469,7.8784,-0.0748,-0.9445%
2000-06-26,7.9198,7.6406,7.8208,7.8522,0.0623,0.7929%
2000-06-23,7.8575,7.7186,7.9007,7.9323,0.0000,0.0000%
2000-06-22,7.8575,7.7186,7.9007,7.9323,0.0200,0.2552%
2000-06-21,7.8375,7.6416,7.8218,7.8532,0.0174,0.2225%
2000-06-20,7.8201,7.6534,7.8339,7.8653,0.0301,0.3864%
2000-06-19,7.7900,7.6210,7.8008,7.8320,-0.0351,-0.4486%
2000-06-16,7.8251,7.5784,7.7572,7.7883,0.0000,0.0000%
2000-06-15,7.8251,7.5784,7.7572,7.7883,0.0920,1.1897%
2000-06-14,7.7331,7.5639,7.7423,7.7733,-0.0046,-0.0594%
2000-06-13,7.7377,7.5442,7.7222,7.7532,-0.0048,-0.0620%
2000-06-12,7.7425,7.5489,7.7270,7.7580,-0.0749,-0.9581%
2000-06-09,7.8174,7.6220,7.8018,7.8331,0.0000,0.0000%
2000-06-08,7.8174,7.6220,7.8018,7.8331,0.0270,0.3466%
2000-06-07,7.7904,7.6551,7.8357,7.8671,0.0948,1.2319%
2000-06-06,7.6956,7.6312,7.8112,7.8425,0.0247,0.3220%
2000-06-05,7.6709,7.5221,7.6995,7.7304,0.0011,0.0143%
2000-06-02,7.6698,7.4342,7.6095,7.6400,0.0000,0.0000%
2000-06-01,7.6698,7.4342,7.6095,7.6400,-0.1038,-1.3353%
2000-05-31,7.7736,7.4951,7.6719,7.7027,0.0294,0.3796%
2000-05-30,7.7442,7.5692,7.7477,7.7788,0.0046,0.0594%
2000-05-29,7.7396,7.5462,7.7242,7.7551,0.0468,0.6084%
2000-05-26,7.6928,7.5164,7.6937,7.7246,0.0000,0.0000%
2000-05-25,7.6928,7.5164,7.6937,7.7246,-0.0694,-0.8941%
2000-05-24,7.7622,7.4902,7.6669,7.6977,0.0458,0.5935%
2000-05-23,7.7164,7.5834,7.7623,7.7934,-0.0072,-0.0932%
2000-05-22,7.7236,7.5305,7.7082,7.7391,0.1397,1.8421%
2000-05-19,7.5839,7.4398,7.6153,7.6459,0.0000,0.0000%
2000-05-18,7.5839,7.4398,7.6153,7.6459,0.0386,0.5116%
2000-05-17,7.5453,7.3880,7.5623,7.5926,-0.0265,-0.3500%
2000-05-16,7.5718,7.3597,7.5333,7.5635,-0.0323,-0.4248%
2000-05-15,7.6041,7.3922,7.5665,7.5969,0.0371,0.4903%
2000-05-12,7.5670,7.4400,7.6155,7.6460,0.0000,0.0000%
2000-05-11,7.5670,7.4400,7.6155,7.6460,-0.0151,-0.1992%
2000-05-10,7.5821,7.3797,7.5538,7.5841,-0.0238,-0.3129%
2000-05-09,7.6059,7.3859,7.5601,7.5904,0.0052,0.0684%
2000-05-08,7.6007,7.4107,7.5855,7.6159,-0.1773,-2.2795%
2000-04-28,7.7780,7.4611,7.6371,7.6677,-0.0211,-0.2705%
2000-04-27,7.7991,7.5869,7.7658,7.7970,-0.0302,-0.3857%
2000-04-26,7.8293,7.5977,7.7769,7.8081,-0.0289,-0.3678%
2000-04-25,7.8582,7.5930,7.7721,7.8033,0.0423,0.5412%
2000-04-24,7.8159,7.6349,7.8150,7.8463,-0.0818,-1.0357%
2000-04-21,7.8977,7.6318,7.8118,7.8431,0.0000,0.0000%
2000-04-20,7.8977,7.6318,7.8118,7.8431,0.0044,0.0557%
2000-04-19,7.8933,7.6960,7.8775,7.9091,-0.0285,-0.3598%
2000-04-18,7.9218,7.7097,7.8915,7.9232,-0.0243,-0.3058%
2000-04-17,7.9461,7.7255,7.9078,7.9395,0.1213,1.5502%
2000-04-14,7.8248,7.6292,7.8091,7.8404,0.0000,0.0000%
2000-04-13,7.8248,7.6292,7.8091,7.8404,0.0707,0.9118%
2000-04-12,7.7541,7.6265,7.8064,7.8377,-0.0161,-0.2072%
2000-04-11,7.7702,7.5511,7.7292,7.7602,-0.0319,-0.4089%
2000-04-10,7.8021,7.5773,7.7560,7.7871,-0.0974,-1.2330%
2000-04-07,7.8995,7.7020,7.8837,7.9153,0.0000,0.0000%
2000-04-06,7.8995,7.7020,7.8837,7.9153,0.0302,0.3838%
2000-04-05,7.8693,7.7002,7.8819,7.9134,0.0005,0.0064%
2000-04-04,7.8688,7.6720,7.8530,7.8845,0.0103,0.1311%
2000-04-03,7.8585,7.6957,7.8772,7.9088,0.0217,0.2769%
2000-03-31,7.8368,7.6409,7.8211,7.8525,0.0000,0.0000%
2000-03-30,7.8368,7.6409,7.8211,7.8525,0.0303,0.3881%
2000-03-29,7.8065,7.6359,7.8160,7.8474,0.0274,0.3522%
2000-03-28,7.7791,7.6285,7.8085,7.8398,0.0363,0.4688%
2000-03-27,7.7428,7.5590,7.7373,7.7683,0.0292,0.3786%
2000-03-24,7.7136,7.5208,7.6982,7.7291,0.0000,0.0000%
2000-03-23,7.7136,7.5208,7.6982,7.7291,-0.0366,-0.4722%
2000-03-22,7.7502,7.5384,7.7162,7.7471,-0.0025,-0.0322%
2000-03-21,7.7527,7.5589,7.7372,7.7682,-0.0130,-0.1674%
2000-03-20,7.7657,7.5872,7.7662,7.7973,-0.0823,-1.0487%
2000-03-17,7.8480,7.6518,7.8323,7.8637,0.0000,0.0000%
2000-03-16,7.8480,7.6518,7.8323,7.8637,-0.0341,-0.4326%
2000-03-15,7.8821,7.6382,7.8183,7.8497,0.0511,0.6525%
2000-03-14,7.8310,7.6732,7.8542,7.8857,0.0147,0.1881%
2000-03-13,7.8163,7.6478,7.8283,7.8596,0.0719,0.9284%
2000-03-10,7.7444,7.5713,7.7499,7.7809,0.0000,0.0000%
2000-03-09,7.7444,7.5713,7.7499,7.7809,0.0325,0.4214%
2000-03-08,7.7119,7.5316,7.7093,7.7402,0.0287,0.3735%
2000-03-07,7.6832,7.5992,7.7784,7.8096,-0.0142,-0.1845%
2000-03-06,7.6974,7.5049,7.6820,7.7127,-0.0018,-0.0234%
2000-03-03,7.6992,7.4898,7.6665,7.6972,0.0000,0.0000%
2000-03-02,7.6992,7.4898,7.6665,7.6972,0.1169,1.5417%
2000-03-01,7.5823,7.5313,7.7089,7.7398,0.0727,0.9681%
2000-02-29,7.5096,7.3219,7.4946,7.5246,-0.0421,-0.5575%
2000-02-28,7.5517,7.3630,7.5366,7.5668,0.1185,1.5942%
2000-02-25,7.4332,7.2474,7.4183,7.4481,0.0000,0.0000%
2000-02-24,7.4332,7.2474,7.4183,7.4481,-0.0577,-0.7703%
2000-02-23,7.4909,7.2673,7.4387,7.4685,0.0715,0.9637%
2000-02-22,7.4194,7.2880,7.4599,7.4898,-0.0597,-0.7982%
2000-02-21,7.4791,7.2541,7.4252,7.4550,-0.0651,-0.8629%
2000-02-18,7.5442,7.2991,7.4713,7.5012,0.0000,0.0000%
2000-02-17,7.5442,7.2991,7.4713,7.5012,-0.0192,-0.2539%
2000-02-16,7.5634,7.3743,7.5482,7.5785,-0.0410,-0.5392%
2000-02-15,7.6044,7.3905,7.5648,7.5951,0.0072,0.0948%
2000-02-14,7.5972,7.4073,7.5820,7.6124,-0.0655,-0.8548%
2000-02-03,7.6627,7.5035,7.6805,7.7113,0.0409,0.5366%
2000-02-02,7.6218,7.4643,7.6403,7.6710,-0.0864,-1.1209%
2000-02-01,7.7082,7.4803,7.6567,7.6874,-0.0503,-0.6483%
2000-01-31,7.7585,7.5157,7.6930,7.7238,-0.0756,-0.9650%
2000-01-28,7.8341,7.6771,7.8582,7.8897,0.0000,0.0000%
2000-01-27,7.8341,7.6771,7.8582,7.8897,0.0027,0.0345%
2000-01-26,7.8314,7.6356,7.8158,7.8471,-0.0036,-0.0459%
2000-01-25,7.8350,7.6137,7.7933,7.8245,-0.0366,-0.4650%
2000-01-24,7.8716,7.6486,7.8290,7.8604,0.0194,0.2471%
2000-01-21,7.8522,7.6559,7.8365,7.8679,0.0000,0.0000%
2000-01-20,7.8522,7.6559,7.8365,7.8679,0.0193,0.2464%
2000-01-19,7.8329,7.6657,7.8465,7.8779,-0.0490,-0.6217%
2000-01-18,7.8819,7.6381,7.8183,7.8496,0.1241,1.5997%
2000-01-17,7.7578,7.6960,7.8775,7.9091,-0.0874,-1.1141%
2000-01-14,7.8452,7.6087,7.7882,7.8194,0.0000,0.0000%
2000-01-13,7.8452,7.6087,7.7882,7.8194,0.0194,0.2479%
2000-01-12,7.8258,7.6301,7.8101,7.8414,-0.0375,-0.4769%
2000-01-11,7.8633,7.6167,7.7963,7.8276,-0.0362,-0.4583%
2000-01-10,7.8995,7.6760,7.8570,7.8885,-0.0348,-0.4386%
2000-01-07,7.9343,7.6719,7.8528,7.8843,0.0000,0.0000%
2000-01-06,7.9343,7.6719,7.8528,7.8843,-0.1109,-1.3785%
2000-01-05,8.0452,7.7478,7.9306,7.9623,-0.0292,-0.3616%
2000-01-04,8.0744,7.8154,7.9997,8.0318,-0.0432,-0.5322%
