ÈÕÆÚ,ÖÐ¼ä¼Û,³®Âò¼Û,»ãÂò¼Û,³®/»ãÂô¼Û,ÕÇµø¶î,ÕÇµø·ù
2005-07-11,7.3633,7.3005,7.3558,7.3927,-0.0083,-0.1126%
2005-07-08,7.3716,7.3149,7.3703,7.4072,-0.0416,-0.5612%
2005-07-07,7.4132,7.3031,7.3584,7.3953,-0.0020,-0.0270%
2005-07-06,7.4152,7.3411,7.3967,7.4338,-0.0054,-0.0728%
2005-07-05,7.4206,7.3463,7.4020,7.4391,-0.0167,-0.2245%
2005-07-04,7.4373,7.3237,7.3792,7.4162,-0.0667,-0.8889%
2005-07-01,7.5040,7.3954,7.4514,7.4888,-0.0109,-0.1450%
2005-06-30,7.5149,7.4242,7.4805,7.5180,-0.0185,-0.2456%
2005-06-29,7.5334,7.4580,7.5145,7.5522,-0.0440,-0.5807%
2005-06-28,7.5774,7.5017,7.5585,7.5964,-0.0140,-0.1844%
2005-06-27,7.5914,7.5051,7.5620,7.5999,-0.0196,-0.2575%
2005-06-24,7.6110,7.5189,7.5759,7.6138,-0.0113,-0.1482%
2005-06-23,7.6223,7.5286,7.5856,7.6236,0.0539,0.7122%
2005-06-22,7.5684,7.5564,7.6136,7.6518,-0.0397,-0.5218%
2005-06-21,7.6081,7.4914,7.5482,7.5860,0.0091,0.1198%
2005-06-20,7.5990,7.5231,7.5800,7.6180,0.0254,0.3354%
2005-06-17,7.5736,7.5175,7.5745,7.6125,-0.0074,-0.0976%
2005-06-16,7.5810,7.5051,7.5620,7.5999,0.0170,0.2247%
2005-06-15,7.5640,7.4883,7.5451,7.5829,-0.0846,-1.1061%
2005-06-14,7.6486,7.4853,7.5420,7.5798,-0.0531,-0.6895%
2005-06-13,7.7017,7.5438,7.6010,7.6391,-0.0158,-0.2047%
2005-06-10,7.7175,7.6246,7.6823,7.7208,-0.0243,-0.3139%
2005-06-09,7.7418,7.6431,7.7010,7.7396,0.0003,0.0039%
2005-06-08,7.7415,7.6832,7.7414,7.7802,0.0449,0.5834%
2005-06-07,7.6966,7.6645,7.7226,7.7613,0.0310,0.4044%
2005-06-06,7.6656,7.6062,7.6638,7.7022,0.0366,0.4797%
2005-06-03,7.6290,7.5672,7.6245,7.6627,-0.0095,-0.1244%
2005-06-02,7.6385,7.5407,7.5978,7.6359,-0.0046,-0.0602%
2005-06-01,7.6431,7.5536,7.6108,7.6489,-0.0231,-0.3013%
2005-05-31,7.6662,7.5896,7.6471,7.6854,-0.0049,-0.0639%
2005-05-30,7.6711,7.5787,7.6361,7.6744,0.0109,0.1423%
2005-05-27,7.6602,7.5836,7.6411,7.6794,-0.0340,-0.4419%
2005-05-26,7.6942,7.6090,7.6666,7.7051,0.0084,0.1093%
2005-05-25,7.6858,7.6090,7.6666,7.7051,0.0291,0.3801%
2005-05-24,7.6567,7.6040,7.6616,7.7001,-0.0352,-0.4576%
2005-05-23,7.6919,7.5756,7.6330,7.6712,-0.0320,-0.4143%
2005-05-20,7.7239,7.6153,7.6730,7.7115,0.0363,0.4722%
2005-05-19,7.6876,7.6495,7.7074,7.7461,-0.0371,-0.4803%
2005-05-18,7.7247,7.6239,7.6816,7.7201,0.0398,0.5179%
2005-05-17,7.6849,7.6670,7.7251,7.7638,-0.0581,-0.7504%
2005-05-16,7.7430,7.6338,7.6916,7.7302,-0.0460,-0.5906%
2005-05-13,7.7890,7.6688,7.7269,7.7656,-0.0461,-0.5884%
2005-05-12,7.8351,7.7424,7.8010,7.8401,0.0123,0.1572%
2005-05-11,7.8228,7.7677,7.8265,7.8658,-0.0330,-0.4201%
2005-05-10,7.8558,7.7515,7.8102,7.8494,-0.0098,-0.1246%
2005-05-09,7.8656,7.7869,7.8459,7.8852,-0.0153,-0.1941%
2005-05-08,7.8809,7.8021,7.8612,7.9006,0.0320,0.4077%
2005-04-30,7.8489,7.8255,7.8848,7.9244,0.0317,0.4055%
2005-04-29,7.8172,7.7248,7.7834,7.8224,0.0296,0.3801%
2005-04-28,7.7876,7.7383,7.7970,7.8360,-0.0171,-0.2191%
2005-04-27,7.8047,7.7267,7.7852,7.8242,-0.0089,-0.1139%
2005-04-26,7.8136,7.7511,7.8099,7.8490,0.0714,0.9222%
2005-04-25,7.7422,7.7544,7.8132,7.8524,-0.0004,-0.0052%
2005-04-22,7.7426,7.6652,7.7233,7.7620,0.0000,0.0000%
2005-04-21,7.7426,7.6652,7.7233,7.7620,0.0279,0.3616%
2005-04-20,7.7147,7.6688,7.7269,7.7656,0.0483,0.6300%
2005-04-19,7.6664,7.6299,7.6877,7.7262,0.0320,0.4192%
2005-04-18,7.6344,7.6125,7.6702,7.7086,-0.0416,-0.5419%
2005-04-15,7.6760,7.5703,7.6277,7.6659,-0.0334,-0.4332%
2005-04-14,7.7094,7.6324,7.6902,7.7287,0.0286,0.3724%
2005-04-13,7.6808,7.6040,7.6616,7.7001,0.0427,0.5590%
2005-04-12,7.6381,7.5977,7.6553,7.6936,0.0230,0.3020%
2005-04-11,7.6151,7.5626,7.6199,7.6581,-0.0178,-0.2332%
2005-04-08,7.6329,7.5431,7.6003,7.6384,-0.0269,-0.3512%
2005-04-07,7.6598,7.5383,7.5954,7.6335,0.0513,0.6742%
2005-04-06,7.6085,7.5668,7.6241,7.6624,-0.0759,-0.9877%
2005-04-05,7.6844,7.5682,7.6256,7.6638,-0.0121,-0.1572%
2005-04-04,7.6965,7.6062,7.6638,7.7022,-0.0273,-0.3535%
2005-04-01,7.7238,7.6466,7.7045,7.7432,0.0007,0.0091%
2005-03-31,7.7231,7.6196,7.6773,7.7158,-0.0092,-0.1190%
2005-03-30,7.7323,7.6331,7.6909,7.7295,-0.0126,-0.1627%
2005-03-29,7.7449,7.6381,7.6959,7.7345,-0.0359,-0.4614%
2005-03-28,7.7808,7.7031,7.7614,7.8003,-0.0008,-0.0103%
2005-03-25,7.7816,7.7038,7.7621,7.8010,-0.0678,-0.8638%
2005-03-24,7.8494,7.7354,7.7940,7.8331,-0.0144,-0.1831%
2005-03-23,7.8638,7.7600,7.8187,7.8579,-0.0220,-0.2790%
2005-03-22,7.8858,7.7898,7.8488,7.8882,-0.0146,-0.1848%
2005-03-21,7.9004,7.8214,7.8807,7.9202,-0.0365,-0.4599%
2005-03-18,7.9369,7.8379,7.8973,7.9369,0.0121,0.1527%
2005-03-17,7.9248,7.8661,7.9257,7.9654,0.0335,0.4245%
2005-03-16,7.8913,7.8379,7.8973,7.9369,-0.0212,-0.2679%
2005-03-15,7.9125,7.8084,7.8675,7.9070,-0.0369,-0.4642%
2005-03-14,7.9494,7.8888,7.9486,7.9884,0.0004,0.0050%
2005-03-11,7.9490,7.8695,7.9291,7.9689,0.0392,0.4956%
2005-03-10,7.9098,7.8805,7.9402,7.9800,0.0396,0.5032%
2005-03-09,7.8702,7.8293,7.8886,7.9281,-0.0196,-0.2484%
2005-03-08,7.8898,7.7976,7.8567,7.8961,0.0458,0.5839%
2005-03-07,7.8440,7.8211,7.8803,7.9198,-0.0379,-0.4808%
2005-03-04,7.8819,7.7813,7.8403,7.8796,-0.0175,-0.2215%
2005-03-03,7.8994,7.8203,7.8796,7.9191,-0.0163,-0.2059%
2005-03-02,7.9157,7.8514,7.9109,7.9505,0.0009,0.0114%
2005-03-01,7.9148,7.8356,7.8950,7.9346,0.0645,0.8216%
2005-02-28,7.8503,7.7824,7.8414,7.8807,-0.0456,-0.5775%
2005-02-25,7.8959,7.7762,7.8351,7.8743,-0.0113,-0.1429%
2005-02-24,7.9072,7.8125,7.8717,7.9111,0.0137,0.1736%
2005-02-23,7.8935,7.8782,7.9379,7.9777,0.0511,0.6516%
2005-02-22,7.8424,7.7640,7.8228,7.8620,-0.0038,-0.0484%
2005-02-21,7.8462,7.7497,7.8084,7.8475,-0.0094,-0.1197%
2005-02-18,7.8556,7.7618,7.8206,7.8598,-0.0284,-0.3602%
2005-02-17,7.8840,7.7780,7.8369,7.8762,0.0050,0.0635%
2005-02-16,7.8790,7.8465,7.9060,7.9456,-0.0629,-0.7920%
2005-02-08,7.9419,7.8162,7.8754,7.9149,-0.0535,-0.6691%
2005-02-07,7.9954,7.8518,7.9113,7.9509,0.0098,0.1227%
2005-02-06,7.9856,7.8748,7.9345,7.9742,0.0695,0.8780%
2005-02-05,7.9161,7.8748,7.9345,7.9742,-0.0261,-0.3286%
2005-02-04,7.9422,7.8428,7.9022,7.9418,-0.0394,-0.4936%
2005-02-03,7.9816,7.9018,7.9616,8.0015,0.0133,0.1669%
2005-02-02,7.9683,7.8999,7.9597,7.9996,-0.0171,-0.2141%
2005-02-01,7.9854,7.9056,7.9655,8.0054,-0.0334,-0.4165%
2005-01-31,8.0188,7.9102,7.9701,8.0100,0.0083,0.1036%
2005-01-28,8.0105,7.9740,8.0345,8.0747,0.0208,0.2603%
2005-01-27,7.9897,7.9439,8.0041,8.0442,-0.0516,-0.6417%
2005-01-26,8.0413,7.8737,7.9333,7.9731,-0.0001,-0.0012%
2005-01-25,8.0414,7.9818,8.0423,8.0826,0.0480,0.6005%
2005-01-24,7.9934,7.9740,8.0345,8.0747,-0.0664,-0.8238%
2005-01-21,8.0598,7.9251,7.9851,8.0251,-0.0154,-0.1907%
2005-01-20,8.0752,7.9694,8.0298,8.0700,-0.0196,-0.2421%
2005-01-19,8.0948,8.0138,8.0745,8.1150,-0.0040,-0.0494%
2005-01-18,8.0988,8.0177,8.0785,8.1190,0.0641,0.7978%
2005-01-17,8.0347,8.0390,8.0999,8.1405,-0.0451,-0.5582%
2005-01-14,8.0798,7.9990,8.0596,8.1000,0.0772,0.9647%
2005-01-13,8.0026,8.0044,8.0651,8.1055,0.0459,0.5769%
2005-01-12,7.9567,7.9347,7.9948,8.0349,0.0535,0.6769%
2005-01-11,7.9032,7.8571,7.9166,7.9563,0.0042,0.0532%
2005-01-10,7.8990,7.8199,7.8792,7.9187,-0.0295,-0.3721%
