ÈÕÆÚ,ÖÐ¼ä¼Û,³®Âò¼Û,»ãÂò¼Û,³®/»ãÂô¼Û,ÕÇµø¶î,ÕÇµø·ù
2011-09-26,8.3270,8.0773,8.3346,8.4016,-0.0460,-0.5494%
2011-09-23,8.3730,8.0872,8.3448,8.4119,0.0533,0.6406%
2011-09-22,8.3197,8.0701,8.3272,8.3941,-0.0345,-0.4130%
2011-09-21,8.3542,8.0735,8.3307,8.3976,0.0262,0.3146%
2011-09-20,8.3280,8.0552,8.3118,8.3786,0.0312,0.3760%
2011-09-19,8.2968,8.0244,8.2801,8.3466,-0.0096,-0.1156%
2011-09-16,8.3064,8.0307,8.2866,8.3531,-0.0181,-0.2174%
2011-09-15,8.3245,8.0478,8.3042,8.3709,0.0119,0.1432%
2011-09-14,8.3126,8.0310,8.2869,8.3535,0.0199,0.2400%
2011-09-13,8.2927,8.0145,8.2698,8.3362,0.0516,0.6261%
2011-09-12,8.2411,7.9478,8.2010,8.2669,0.0000,0.0000%
2011-09-09,8.2411,7.9258,8.1783,8.2439,-0.0128,-0.1551%
2011-09-08,8.2539,7.9681,8.2220,8.2880,0.0010,0.0121%
2011-09-07,8.2529,7.9909,8.2455,8.3117,-0.0588,-0.7074%
2011-09-06,8.3117,7.9915,8.2461,8.3123,-0.0077,-0.0926%
2011-09-05,8.3194,8.0246,8.2802,8.3468,0.0169,0.2036%
2011-09-02,8.3025,8.0195,8.2749,8.3414,-0.0006,-0.0072%
2011-09-01,8.3031,8.0097,8.2648,8.3312,-0.0265,-0.3181%
2011-08-31,8.3296,8.0402,8.2964,8.3630,0.0267,0.3216%
2011-08-30,8.3029,8.0191,8.2746,8.3411,-0.0190,-0.2283%
2011-08-29,8.3219,8.0424,8.2986,8.3652,0.0575,0.6958%
2011-08-26,8.2644,8.0492,8.3056,8.3723,-0.0449,-0.5404%
2011-08-25,8.3093,7.9980,8.2528,8.3190,-0.0056,-0.0673%
2011-08-24,8.3149,8.0575,8.3142,8.3810,-0.0140,-0.1681%
2011-08-23,8.3289,8.0710,8.3281,8.3950,-0.0089,-0.1067%
2011-08-22,8.3378,8.0405,8.2966,8.3633,0.0095,0.1141%
2011-08-19,8.3283,8.0673,8.3243,8.3912,-0.0138,-0.1654%
2011-08-18,8.3421,8.0462,8.3026,8.3693,0.0060,0.0720%
2011-08-17,8.3361,8.0501,8.3065,8.3732,0.0174,0.2092%
2011-08-16,8.3187,8.0227,8.2783,8.3448,0.0113,0.1360%
2011-08-15,8.3074,8.0277,8.2835,8.3500,-0.0012,-0.0144%
2011-08-12,8.3086,8.0407,8.2969,8.3635,-0.0046,-0.0553%
2011-08-11,8.3132,8.0634,8.3203,8.3871,-0.0104,-0.1249%
2011-08-10,8.3236,8.0870,8.3446,8.4117,0.0175,0.2107%
2011-08-09,8.3061,8.0561,8.3127,8.3795,0.0766,0.9308%
2011-08-08,8.2295,7.9838,8.2381,8.3043,0.0727,0.8913%
2011-08-05,8.1568,7.9221,8.1744,8.2401,-0.1925,-2.3056%
2011-08-04,8.3493,7.7899,8.0380,8.1026,0.0090,0.1079%
2011-08-03,8.3403,8.0555,8.3122,8.3789,0.0061,0.0732%
2011-08-02,8.3342,8.0343,8.2902,8.3568,0.0657,0.7946%
2011-08-01,8.2685,8.0200,8.2755,8.3419,-0.0161,-0.1943%
2011-07-29,8.2846,8.0045,8.2595,8.3258,0.0143,0.1729%
2011-07-28,8.2703,8.0032,8.2581,8.3245,0.0037,0.0448%
2011-07-27,8.2666,8.0055,8.2606,8.3269,0.0324,0.3935%
2011-07-26,8.2342,7.9676,8.2214,8.2874,0.0052,0.0632%
2011-07-25,8.2290,7.9566,8.2101,8.2760,0.0209,0.2546%
2011-07-22,8.2081,7.9442,8.1973,8.2631,0.0157,0.1916%
2011-07-21,8.1924,7.8940,8.1455,8.2109,0.0487,0.5980%
2011-07-20,8.1437,7.8979,8.1495,8.2149,-0.0431,-0.5265%
2011-07-19,8.1868,7.8942,8.1457,8.2111,0.0005,0.0061%
2011-07-18,8.1863,7.8971,8.1487,8.2141,0.0081,0.0990%
2011-07-15,8.1782,7.8877,8.1390,8.2044,-0.0311,-0.3788%
2011-07-14,8.2093,7.8943,8.1458,8.2112,0.0643,0.7894%
2011-07-13,8.1450,7.8773,8.1282,8.1935,0.0712,0.8819%
2011-07-12,8.0738,7.8372,8.0868,8.1518,0.0598,0.7462%
2011-07-11,8.0140,7.7313,7.9776,8.0417,0.0537,0.6746%
2011-07-08,7.9603,7.6706,7.9150,7.9786,-0.0328,-0.4104%
2011-07-07,7.9931,7.7106,7.9562,8.0201,-0.0028,-0.0350%
2011-07-06,7.9959,7.7114,7.9570,8.0210,0.0001,0.0013%
2011-07-05,7.9958,7.6910,7.9360,7.9997,-0.0053,-0.0662%
2011-07-04,8.0011,7.7431,7.9898,8.0539,-0.0045,-0.0562%
2011-07-01,8.0056,7.7337,7.9801,8.0442,-0.0187,-0.2330%
2011-06-30,8.0243,7.7561,8.0032,8.0675,0.0310,0.3878%
2011-06-29,7.9933,7.6892,7.9341,7.9978,-0.0214,-0.2670%
2011-06-28,8.0147,7.7237,7.9697,8.0337,-0.0004,-0.0050%
2011-06-27,8.0151,7.7423,7.9890,8.0531,-0.0249,-0.3097%
2011-06-24,8.0400,7.7936,8.0419,8.1065,-0.0067,-0.0833%
2011-06-23,8.0467,7.7444,7.9911,8.0553,-0.0100,-0.1241%
2011-06-22,8.0567,7.7757,8.0234,8.0878,-0.0119,-0.1475%
2011-06-21,8.0686,7.7794,8.0272,8.0917,0.0023,0.0285%
2011-06-20,8.0663,7.7933,8.0416,8.1062,0.0385,0.4796%
2011-06-17,8.0278,7.7729,8.0206,8.0850,0.0161,0.2010%
2011-06-16,8.0117,7.7455,7.9922,8.0564,-0.0310,-0.3854%
2011-06-15,8.0427,7.7577,8.0048,8.0691,-0.0444,-0.5490%
2011-06-14,8.0871,7.7959,8.0442,8.1088,0.0185,0.2293%
2011-06-13,8.0686,7.7860,8.0341,8.0986,-0.0002,-0.0025%
2011-06-10,8.0688,7.8144,8.0633,8.1281,-0.0360,-0.4442%
2011-06-09,8.1048,7.8119,8.0607,8.1255,0.0226,0.2796%
2011-06-08,8.0822,7.8283,8.0776,8.1425,0.0014,0.0173%
2011-06-07,8.0808,7.7969,8.0452,8.1099,0.0603,0.7518%
2011-06-06,8.0205,7.7950,8.0434,8.1080,0.0000,0.0000%
2011-06-03,8.0205,7.7814,8.0293,8.0938,0.0183,0.2287%
2011-06-02,8.0022,7.7358,7.9823,8.0464,0.0360,0.4519%
2011-06-01,7.9662,7.6934,7.9385,8.0022,-0.0552,-0.6882%
2011-05-31,8.0214,7.6623,7.9064,7.9699,0.0046,0.0574%
2011-05-30,8.0168,7.7433,7.9899,8.0541,0.0269,0.3367%
2011-05-27,7.9899,7.7562,8.0033,8.0676,0.0684,0.8635%
2011-05-26,7.9215,7.6624,7.9065,7.9700,0.0139,0.1758%
2011-05-25,7.9076,7.6360,7.8793,7.9426,-0.0360,-0.4532%
2011-05-24,7.9436,7.6637,7.9079,7.9714,0.0020,0.0252%
2011-05-23,7.9416,7.7059,7.9514,8.0152,-0.0098,-0.1232%
2011-05-20,7.9514,7.6886,7.9335,7.9973,-0.0158,-0.1983%
2011-05-19,7.9672,7.6616,7.9056,7.9691,-0.0306,-0.3826%
2011-05-18,7.9978,7.7464,7.9932,8.0574,-0.0417,-0.5187%
2011-05-17,8.0395,7.6861,7.9309,7.9946,-0.0101,-0.1255%
2011-05-16,8.0496,7.7692,8.0167,8.0811,0.0124,0.1543%
2011-05-13,8.0372,7.7807,8.0286,8.0930,0.0173,0.2157%
2011-05-12,8.0199,7.7611,8.0083,8.0726,-0.0182,-0.2264%
2011-05-11,8.0381,7.7627,8.0099,8.0743,-0.0538,-0.6649%
2011-05-10,8.0919,7.7659,8.0133,8.0777,0.0399,0.4955%
2011-05-09,8.0520,7.7606,8.0078,8.0722,-0.0224,-0.2774%
2011-05-06,8.0744,7.8017,8.0502,8.1149,0.0063,0.0781%
2011-05-05,8.0681,7.8446,8.0945,8.1595,0.0393,0.4895%
2011-05-04,8.0288,7.7361,7.9825,8.0466,0.0113,0.1409%
2011-05-03,8.0175,7.7406,7.9872,8.0513,0.0457,0.5733%
2011-05-02,7.9718,7.7249,7.9709,8.0350,0.0000,0.0000%
2011-04-29,7.9718,7.6907,7.9357,7.9995,0.0407,0.5132%
2011-04-28,7.9311,7.6768,7.9213,7.9850,-0.0498,-0.6240%
2011-04-27,7.9809,7.6539,7.8978,7.9612,0.0062,0.0777%
2011-04-26,7.9747,7.7024,7.9478,8.0116,0.0456,0.5751%
2011-04-25,7.9291,7.6846,7.9294,7.9931,-0.0386,-0.4845%
2011-04-22,7.9677,7.6678,7.9121,7.9756,0.0377,0.4754%
2011-04-21,7.9300,7.6763,7.9209,7.9845,0.0471,0.5975%
2011-04-20,7.8829,7.6066,7.8489,7.9120,-0.0268,-0.3388%
2011-04-19,7.9097,7.6313,7.8744,7.9377,0.0500,0.6362%
2011-04-18,7.8597,7.6134,7.8560,7.9191,0.0518,0.6634%
2011-04-15,7.8079,7.5838,7.8254,7.8883,0.0006,0.0077%
2011-04-14,7.8073,7.5833,7.8248,7.8877,0.0355,0.4568%
2011-04-13,7.7718,7.5038,7.7428,7.8050,0.0123,0.1585%
2011-04-12,7.7595,7.4838,7.7222,7.7842,0.0666,0.8657%
2011-04-11,7.6929,7.4565,7.6941,7.7559,0.0077,0.1002%
2011-04-08,7.6852,7.3950,7.6306,7.6919,0.0233,0.3041%
2011-04-07,7.6619,7.4300,7.6667,7.7283,-0.0340,-0.4418%
2011-04-06,7.6959,7.4274,7.6640,7.7255,-0.1573,-2.0030%
2011-04-05,7.8532,7.5105,7.7497,7.8120,0.0000,0.0000%
2011-04-04,7.8532,7.5185,7.7580,7.8204,0.0000,0.0000%
2011-04-01,7.8532,7.5633,7.8043,7.8669,-0.0351,-0.4450%
2011-03-31,7.8883,7.6218,7.8646,7.9277,-0.0654,-0.8223%
2011-03-30,7.9537,7.6147,7.8573,7.9204,-0.0910,-1.1312%
2011-03-29,8.0447,7.7334,7.9798,8.0439,0.0028,0.0348%
2011-03-28,8.0419,7.7463,7.9931,8.0573,-0.0549,-0.6780%
2011-03-25,8.0968,7.7833,8.0312,8.0957,-0.0091,-0.1123%
2011-03-24,8.1059,7.8209,8.0701,8.1349,0.0125,0.1544%
2011-03-23,8.0934,7.8339,8.0835,8.1484,-0.0069,-0.0852%
2011-03-22,8.1003,7.8050,8.0536,8.1183,-0.0074,-0.0913%
2011-03-21,8.1077,7.7955,8.0439,8.1085,0.0105,0.1297%
2011-03-18,8.0972,7.7781,8.0259,8.0904,-0.1771,-2.1404%
2011-03-17,8.2743,8.0476,8.3040,8.3707,0.1725,2.1292%
2011-03-16,8.1018,7.8580,8.1083,8.1734,0.0780,0.9721%
2011-03-15,8.0238,7.7908,8.0389,8.1035,0.0110,0.1373%
2011-03-14,8.0128,7.7444,7.9911,8.0553,0.0839,1.0582%
2011-03-11,7.9289,7.6653,7.9095,7.9731,-0.0079,-0.0995%
2011-03-10,7.9368,7.6584,7.9024,7.9658,0.0034,0.0429%
2011-03-09,7.9334,7.6608,7.9049,7.9683,-0.0504,-0.6313%
2011-03-08,7.9838,7.7038,7.9492,8.0131,0.0131,0.1644%
2011-03-07,7.9707,7.7149,7.9607,8.0247,-0.0034,-0.0426%
2011-03-04,7.9741,7.6891,7.9341,7.9978,-0.0551,-0.6862%
2011-03-03,8.0292,7.7513,7.9982,8.0624,0.0014,0.0174%
2011-03-02,8.0278,7.7341,7.9805,8.0446,0.0056,0.0698%
2011-03-01,8.0222,7.7185,7.9644,8.0283,-0.0238,-0.2958%
2011-02-28,8.0460,7.7571,8.0042,8.0685,0.0205,0.2554%
2011-02-25,8.0255,7.7387,7.9852,8.0494,0.0315,0.3940%
2011-02-24,7.9940,7.7580,8.0051,8.0694,0.0519,0.6535%
2011-02-23,7.9421,7.6692,7.9135,7.9770,0.0072,0.0907%
2011-02-22,7.9349,7.6612,7.9053,7.9688,0.0315,0.3986%
2011-02-21,7.9034,7.6217,7.8645,7.9277,0.0098,0.1242%
2011-02-18,7.8936,7.6081,7.8505,7.9135,0.0251,0.3190%
2011-02-17,7.8685,7.6099,7.8523,7.9154,0.0024,0.0305%
2011-02-16,7.8661,7.6036,7.8458,7.9088,-0.0466,-0.5889%
2011-02-15,7.9127,7.6162,7.8589,7.9220,-0.0120,-0.1514%
2011-02-14,7.9247,7.6424,7.8859,7.9492,0.0049,0.0619%
2011-02-11,7.9198,7.6207,7.8635,7.9267,-0.0643,-0.8054%
2011-02-10,7.9841,7.6916,7.9367,8.0004,-0.0195,-0.2436%
2011-02-09,8.0036,7.7159,7.9617,8.0257,-0.0187,-0.2331%
2011-02-01,8.0223,7.7588,8.0059,8.0702,0.0000,0.0000%
2011-01-31,8.0223,7.7588,8.0059,8.0702,0.0602,0.7561%
2011-01-28,7.9621,7.6935,7.9386,8.0024,-0.0618,-0.7702%
2011-01-27,8.0239,7.6726,7.9170,7.9806,0.0139,0.1735%
2011-01-26,8.0100,7.7301,7.9764,8.0404,0.0365,0.4578%
2011-01-25,7.9735,7.7122,7.9578,8.0218,0.0065,0.0816%
2011-01-24,7.9670,7.6712,7.9156,7.9791,0.0246,0.3097%
2011-01-21,7.9424,7.6688,7.9131,7.9766,-0.0731,-0.9120%
2011-01-20,8.0155,7.7346,7.9810,8.0451,0.0459,0.5759%
2011-01-19,7.9696,7.7308,7.9771,8.0412,0.0050,0.0628%
2011-01-18,7.9646,7.7021,7.9475,8.0113,0.0204,0.2568%
2011-01-17,7.9442,7.6968,7.9420,8.0058,-0.0176,-0.2211%
2011-01-14,7.9618,7.6951,7.9403,8.0041,0.0180,0.2266%
2011-01-13,7.9438,7.6762,7.9207,7.9844,0.0048,0.0605%
2011-01-12,7.9390,7.6730,7.9174,7.9810,-0.0499,-0.6246%
2011-01-11,7.9889,7.6895,7.9344,7.9982,-0.0088,-0.1100%
2011-01-10,7.9977,7.7023,7.9476,8.0115,0.0360,0.4522%
2011-01-07,7.9617,7.6602,7.9042,7.9677,-0.0025,-0.0314%
2011-01-06,7.9642,7.6988,7.9440,8.0078,-0.1210,-1.4966%
2011-01-05,8.0852,7.7897,8.0378,8.1024,-0.0125,-0.1544%
