ÈÕÆÚ,ÖÐ¼ä¼Û,³®Âò¼Û,»ãÂò¼Û,³®/»ãÂô¼Û,ÕÇµø¶î,ÕÇµø·ù
2013-06-06,6.2099,5.9745,6.1647,6.2080,0.0605,0.9838%
2013-06-05,6.1494,5.9358,6.1248,6.1679,-0.0441,-0.7120%
2013-06-04,6.1935,5.9025,6.0904,6.1332,0.0501,0.8155%
2013-06-03,6.1434,5.8971,6.0849,6.1276,0.0437,0.7164%
2013-06-02,6.0997,5.8948,6.0825,6.1253,0.0000,0.0000%
2013-06-01,6.0997,5.8593,6.0458,6.0883,0.0000,0.0000%
2013-05-31,6.0997,5.8948,6.0825,6.1253,0.0015,0.0246%
2013-05-30,6.0982,5.8742,6.0613,6.1038,0.0617,1.0221%
2013-05-29,6.0365,5.8130,5.9981,6.0402,-0.0400,-0.6583%
2013-05-28,6.0765,5.7920,5.9765,6.0184,-0.0404,-0.6605%
2013-05-27,6.1169,5.8608,6.0474,6.0899,0.0791,1.3101%
2013-05-26,6.0378,5.8621,6.0488,6.0912,0.0000,0.0000%
2013-05-25,6.0378,5.8621,6.0488,6.0912,0.0000,0.0000%
2013-05-24,6.0378,5.8621,6.0488,6.0912,0.0581,0.9716%
2013-05-23,5.9797,5.8398,6.0258,6.0681,-0.0446,-0.7403%
2013-05-22,6.0243,5.7389,5.9216,5.9632,-0.0120,-0.1988%
2013-05-21,6.0363,5.7676,5.9513,5.9931,0.0151,0.2508%
2013-05-20,6.0212,5.7810,5.9651,6.0070,-0.0322,-0.5319%
2013-05-18,6.0534,5.7591,5.9424,5.9842,0.0000,0.0000%
2013-05-17,6.0534,5.7591,5.9424,5.9842,-0.0106,-0.1748%
2013-05-16,6.0640,5.7921,5.9765,6.0185,0.0008,0.0132%
2013-05-15,6.0632,5.7768,5.9608,6.0026,-0.0312,-0.5119%
2013-05-14,6.0944,5.8514,6.0377,6.0801,0.0151,0.2484%
2013-05-13,6.0793,5.8374,6.0233,6.0656,-0.0615,-1.0015%
2013-05-12,6.1408,5.8355,6.0213,6.0636,0.0000,0.0000%
2013-05-11,6.1408,5.8401,6.0260,6.0683,0.0000,0.0000%
2013-05-10,6.1408,5.8355,6.0213,6.0636,-0.1099,-1.7582%
2013-05-09,6.2507,5.9970,6.1879,6.2314,-0.0127,-0.2028%
2013-05-08,6.2634,5.9951,6.1860,6.2295,0.0091,0.1455%
2013-05-07,6.2543,5.9920,6.1828,6.2263,-0.0142,-0.2265%
2013-05-06,6.2685,5.9929,6.1837,6.2272,-0.0652,-1.0294%
2013-05-05,6.3337,5.9975,6.1885,6.2319,0.0000,0.0000%
2013-05-04,6.3337,5.9969,6.1878,6.2313,0.0000,0.0000%
2013-05-03,6.3337,5.9975,6.1885,6.2319,-0.0470,-0.7366%
2013-05-02,6.3807,6.1129,6.3075,6.3519,0.1132,1.8061%
2013-05-01,6.2675,6.1206,6.3155,6.3599,0.0000,0.0000%
2013-04-30,6.2675,6.0750,6.2684,6.3124,0.0000,0.0000%
2013-04-29,6.2675,6.0787,6.2722,6.3163,0.0000,0.0000%
2013-04-28,6.2675,6.0604,6.2534,6.2973,0.0000,0.0000%
2013-04-27,6.2675,6.0598,6.2528,6.2967,0.0000,0.0000%
2013-04-26,6.2675,6.0641,6.2572,6.3012,0.0139,0.2223%
2013-04-25,6.2536,6.0072,6.1985,6.2420,0.0023,0.0368%
2013-04-24,6.2513,5.9936,6.1844,6.2279,-0.0269,-0.4285%
2013-04-23,6.2782,6.0485,6.2410,6.2849,0.0345,0.5526%
2013-04-22,6.2437,5.9917,6.1824,6.2259,-0.0918,-1.4490%
2013-04-21,6.3355,5.9936,6.1844,6.2279,0.0000,0.0000%
2013-04-20,6.3355,5.9936,6.1844,6.2279,0.0000,0.0000%
2013-04-19,6.3355,5.9936,6.1844,6.2279,-0.0219,-0.3445%
2013-04-18,6.3574,6.0716,6.2649,6.3089,0.0017,0.0267%
2013-04-17,6.3557,6.0725,6.2659,6.3099,-0.0815,-1.2661%
2013-04-16,6.4372,6.1061,6.3005,6.3448,0.1069,1.6887%
2013-04-15,6.3303,6.1026,6.2969,6.3411,0.0688,1.0988%
2013-04-14,6.2615,6.0470,6.2395,6.2834,0.0000,0.0000%
2013-04-13,6.2615,6.0488,6.2414,6.2853,0.0000,0.0000%
2013-04-12,6.2615,6.0470,6.2395,6.2834,-0.0032,-0.0511%
2013-04-11,6.2647,6.0161,6.2077,6.2513,-0.0376,-0.5966%
2013-04-10,6.3023,6.0194,6.2111,6.2547,0.0074,0.1176%
2013-04-09,6.2949,6.0520,6.2447,6.2885,-0.0500,-0.7880%
2013-04-08,6.3449,6.0727,6.2661,6.3101,-0.3353,-5.0193%
2013-04-07,6.6802,6.1390,6.3344,6.3789,0.0000,0.0000%
2013-04-06,6.6802,6.1327,6.3280,6.3724,0.0000,0.0000%
2013-04-05,6.6802,6.2187,6.4167,6.4618,0.0000,0.0000%
2013-04-04,6.6802,6.4449,6.6501,6.6968,0.0000,0.0000%
2013-04-03,6.6802,6.4039,6.6078,6.6542,-0.0390,-0.5804%
2013-04-02,6.7192,6.4169,6.6213,6.6678,0.0856,1.2904%
2013-04-01,6.6336,6.3990,6.6027,6.6491,-0.0150,-0.2256%
2013-03-31,6.6486,6.3656,6.5682,6.6144,0.0000,0.0000%
2013-03-30,6.6486,6.3656,6.5682,6.6144,0.0000,0.0000%
2013-03-29,6.6486,6.3656,6.5682,6.6144,0.0152,0.2291%
2013-03-28,6.6334,6.3869,6.5903,6.6366,0.0171,0.2585%
2013-03-27,6.6163,6.3465,6.5486,6.5946,-0.0376,-0.5651%
2013-03-26,6.6539,6.3757,6.5787,6.6249,0.0584,0.8855%
2013-03-25,6.5955,6.3258,6.5272,6.5730,0.0067,0.1017%
2013-03-24,6.5888,6.3504,6.5526,6.5986,0.0000,0.0000%
2013-03-23,6.5888,6.3538,6.5561,6.6021,0.0000,0.0000%
2013-03-22,6.5888,6.3504,6.5526,6.5986,0.0590,0.9035%
2013-03-21,6.5298,6.3011,6.5017,6.5474,-0.0664,-1.0066%
2013-03-20,6.5962,6.2915,6.4918,6.5374,0.0380,0.5794%
2013-03-19,6.5582,6.2930,6.4934,6.5390,-0.0420,-0.6363%
2013-03-18,6.6002,6.3167,6.5178,6.5636,0.0885,1.3591%
2013-03-17,6.5117,6.2859,6.4861,6.5316,0.0000,0.0000%
2013-03-16,6.5117,6.2859,6.4861,6.5316,0.0000,0.0000%
2013-03-15,6.5117,6.2859,6.4861,6.5316,-0.0142,-0.2176%
2013-03-14,6.5259,6.2311,6.4295,6.4747,-0.0024,-0.0368%
2013-03-13,6.5283,6.2588,6.4581,6.5035,0.0445,0.6863%
2013-03-12,6.4838,6.2647,6.4641,6.5095,-0.0337,-0.5171%
2013-03-11,6.5175,6.2469,6.4458,6.4911,-0.0854,-1.2934%
2013-03-10,6.6029,6.2630,6.4624,6.5078,0.0000,0.0000%
2013-03-09,6.6029,6.2630,6.4624,6.5078,0.0000,0.0000%
2013-03-08,6.6029,6.2630,6.4624,6.5078,-0.0613,-0.9198%
2013-03-07,6.6642,6.3766,6.5797,6.6259,-0.0521,-0.7757%
2013-03-06,6.7163,6.4268,6.6314,6.6780,0.0067,0.0999%
2013-03-05,6.7096,6.4471,6.6524,6.6992,0.0107,0.1597%
2013-03-04,6.6989,6.4242,6.6288,6.6753,-0.0520,-0.7703%
2013-03-03,6.7509,6.4208,6.6252,6.6718,0.0000,0.0000%
2013-03-02,6.7509,6.4208,6.6252,6.6718,0.0000,0.0000%
2013-03-01,6.7509,6.4208,6.6252,6.6718,-0.0375,-0.5524%
2013-02-28,6.7884,6.5180,6.7255,6.7728,-0.0220,-0.3230%
2013-02-27,6.8104,6.5595,6.7684,6.8159,0.0344,0.5077%
2013-02-26,6.7760,6.5325,6.7405,6.7879,0.1046,1.5679%
2013-02-25,6.6714,6.4095,6.6136,6.6601,-0.0561,-0.8339%
2013-02-24,6.7275,6.4442,6.6494,6.6961,0.0000,0.0000%
2013-02-23,6.7275,6.4442,6.6494,6.6961,0.0000,0.0000%
2013-02-22,6.7275,6.4442,6.6494,6.6961,0.0387,0.5786%
2013-02-21,6.6888,6.4518,6.6572,6.7040,-0.0039,-0.0583%
2013-02-20,6.6927,6.4509,6.6563,6.7031,0.0091,0.1362%
2013-02-19,6.6836,6.4370,6.6419,6.6886,0.0045,0.0674%
2013-02-18,6.6791,6.4116,6.6158,6.6623,-0.0233,-0.3476%
2013-02-17,6.7024,6.4390,6.6440,6.6907,0.0000,0.0000%
2013-02-16,6.7024,6.4370,6.6419,6.6886,0.0000,0.0000%
2013-02-15,6.7024,6.4672,6.6731,6.7200,0.0000,0.0000%
2013-02-14,6.7024,6.4520,6.6574,6.7042,0.0000,0.0000%
2013-02-13,6.7024,6.4490,6.6544,6.7011,0.0000,0.0000%
2013-02-12,6.7024,6.3901,6.5936,6.6399,0.0000,0.0000%
2013-02-11,6.7024,6.5039,6.7110,6.7581,0.0000,0.0000%
2013-02-10,6.7024,6.4948,6.7016,6.7487,0.0000,0.0000%
2013-02-09,6.7024,6.4916,6.6983,6.7454,0.0000,0.0000%
2013-02-08,6.7024,6.4864,6.6929,6.7399,-0.0096,-0.1430%
2013-02-07,6.7120,6.4109,6.6150,6.6615,0.0082,0.1223%
2013-02-06,6.7038,6.4112,6.6154,6.6618,-0.0903,-1.3291%
2013-02-05,6.7941,6.4817,6.6880,6.7350,0.0311,0.4599%
2013-02-04,6.7630,6.4806,6.6870,6.7340,-0.0652,-0.9549%
2013-02-01,6.8282,6.4992,6.7062,6.7533,-0.0520,-0.7558%
2013-01-31,6.8802,6.6008,6.8110,6.8588,-0.0253,-0.3664%
2013-01-30,6.9055,6.5730,6.7822,6.8299,-0.0142,-0.2052%
2013-01-29,6.9197,6.6331,6.8443,6.8923,0.0401,0.5829%
2013-01-28,6.8796,6.6304,6.8415,6.8896,-0.0418,-0.6039%
2013-01-25,6.9214,6.5892,6.7990,6.8468,-0.1484,-2.0991%
2013-01-24,7.0698,6.7046,6.9181,6.9667,0.0018,0.0255%
2013-01-23,7.0680,6.7965,7.0129,7.0622,0.0827,1.1839%
2013-01-22,6.9853,6.7717,6.9874,7.0364,0.0181,0.2598%
2013-01-21,6.9672,6.7121,6.9258,6.9744,0.0015,0.0215%
2013-01-18,6.9657,6.6751,6.8876,6.9360,-0.1623,-2.2769%
2013-01-17,7.1280,6.7335,6.9479,6.9967,0.0688,0.9746%
2013-01-16,7.0592,6.8089,7.0257,7.0751,0.0716,1.0247%
2013-01-15,6.9876,6.7586,6.9738,7.0228,-0.0052,-0.0744%
2013-01-14,6.9928,6.7142,6.9280,6.9767,-0.0497,-0.7057%
2013-01-11,7.0425,6.7272,6.9414,6.9901,-0.0725,-1.0190%
2013-01-10,7.1150,6.8082,7.0250,7.0744,-0.0835,-1.1600%
2013-01-09,7.1985,6.8629,7.0815,7.1312,0.0283,0.3947%
2013-01-08,7.1702,6.8735,7.0924,7.1422,0.0467,0.6556%
2013-01-07,7.1235,6.8495,7.0676,7.1172,-0.0534,-0.7441%
