ÈÕÆÚ,ÖÐ¼ä¼Û,³®Âò¼Û,»ãÂò¼Û,³®/»ãÂô¼Û,ÕÇµø¶î,ÕÇµø·ù
2003-03-07,7.0543,6.9837,7.0367,7.0719,-0.0045,-0.0638%
2003-03-06,7.0588,6.9882,7.0412,7.0764,0.0116,0.1646%
2003-03-05,7.0472,6.9767,7.0296,7.0648,0.0094,0.1336%
2003-03-04,7.0378,6.9674,7.0202,7.0554,0.0075,0.1067%
2003-03-03,7.0303,6.9344,6.9869,7.0220,-0.0386,-0.5461%
2003-02-28,7.0689,6.9590,7.0118,7.0469,0.0218,0.3093%
2003-02-27,7.0471,6.9947,7.0477,7.0830,0.0191,0.2718%
2003-02-26,7.0280,6.9793,7.0322,7.0674,0.0428,0.6127%
2003-02-25,6.9852,6.9538,7.0065,7.0416,0.0004,0.0057%
2003-02-24,6.9848,6.8959,6.9481,6.9830,0.0266,0.3823%
2003-02-21,6.9582,6.9233,6.9757,7.0107,0.0072,0.1036%
2003-02-20,6.9510,6.9011,6.9534,6.9882,0.0198,0.2857%
2003-02-19,6.9312,6.8852,6.9374,6.9721,0.0701,1.0217%
2003-02-18,6.8611,6.8104,6.8620,6.8964,-0.0095,-0.1383%
2003-02-17,6.8706,6.8018,6.8534,6.8877,0.0318,0.4650%
2003-02-14,6.8388,6.7968,6.8483,6.8826,-0.0111,-0.1620%
2003-02-13,6.8499,6.7510,6.8022,6.8363,0.0241,0.3531%
2003-02-12,6.8258,6.7677,6.8190,6.8532,-0.0430,-0.6260%
2003-02-11,6.8688,6.7542,6.8054,6.8395,-0.0078,-0.1134%
2003-02-10,6.8766,6.8078,6.8594,6.8938,-0.1363,-1.9436%
2003-01-27,7.0129,6.9532,7.0059,7.0410,0.0456,0.6545%
2003-01-24,6.9673,6.9369,6.9895,7.0245,-0.0326,-0.4657%
2003-01-23,6.9999,6.9299,6.9824,7.0174,0.0355,0.5097%
2003-01-22,6.9644,6.9334,6.9859,7.0209,-0.0292,-0.4175%
2003-01-21,6.9936,6.9412,6.9938,7.0288,-0.0134,-0.1912%
2003-01-20,7.0070,6.9552,7.0079,7.0430,0.0128,0.1830%
2003-01-17,6.9942,6.9552,7.0079,7.0430,-0.0164,-0.2339%
2003-01-16,7.0106,6.9404,6.9930,7.0281,0.0552,0.7936%
2003-01-15,6.9554,6.9347,6.9872,7.0223,0.0152,0.2190%
2003-01-14,6.9402,6.8872,6.9394,6.9741,0.0260,0.3760%
2003-01-13,6.9142,6.8775,6.9296,6.9643,-0.0188,-0.2712%
2003-01-10,6.9330,6.8637,6.9157,6.9503,0.0442,0.6416%
2003-01-09,6.8888,6.8749,6.9270,6.9617,-0.0302,-0.4365%
2003-01-08,6.9190,6.8030,6.8546,6.8889,-0.0070,-0.1011%
2003-01-07,6.9260,6.8751,6.9271,6.9619,0.0183,0.2649%
2003-01-06,6.9077,6.8386,6.8904,6.9250,-0.0472,-0.6787%
2003-01-03,6.9549,6.8234,6.8751,6.9096,-0.0131,-0.1880%
