ÈÕÆÚ,ÖÐ¼ä¼Û,³®Âò¼Û,»ãÂò¼Û,³®/»ãÂô¼Û,ÕÇµø¶î,ÕÇµø·ù
2008-09-23,6.4620,6.2975,6.4331,6.4848,0.0773,1.2107%
2008-09-22,6.3847,6.2525,6.3872,6.4385,-0.0446,-0.6937%
2008-09-19,6.4293,6.2048,6.3385,6.3894,-0.0825,-1.2669%
2008-09-18,6.5118,6.3697,6.5069,6.5592,0.0939,1.4631%
2008-09-17,6.4179,6.3092,6.4451,6.4969,-0.1228,-1.8775%
2008-09-16,6.5407,6.3910,6.5286,6.5811,0.1520,2.3792%
2008-09-12,6.3887,6.2104,6.3442,6.3951,0.0197,0.3093%
2008-09-11,6.3690,6.2462,6.3808,6.4320,-0.0163,-0.2553%
2008-09-10,6.3853,6.2039,6.3375,6.3885,0.0374,0.5892%
2008-09-09,6.3479,6.1733,6.3063,6.3570,0.0387,0.6134%
2008-09-08,6.3092,6.1467,6.2791,6.3295,-0.1014,-1.5818%
2008-09-05,6.4106,6.2676,6.4026,6.4540,0.0939,1.4865%
2008-09-04,6.3167,6.1486,6.2810,6.3314,0.0339,0.5396%
2008-09-03,6.2828,6.1414,6.2737,6.3241,-0.0158,-0.2508%
2008-09-02,6.2986,6.1398,6.2720,6.3224,0.0097,0.1542%
2008-09-01,6.2889,6.1766,6.3096,6.3603,0.0362,0.5789%
2008-08-29,6.2527,6.1224,6.2543,6.3045,0.0126,0.2019%
2008-08-28,6.2401,6.0963,6.2276,6.2776,-0.0210,-0.3354%
2008-08-27,6.2611,6.1240,6.2559,6.3061,0.0114,0.1824%
2008-08-26,6.2497,6.0777,6.2086,6.2584,0.0459,0.7399%
2008-08-25,6.2038,6.0644,6.1950,6.2448,-0.0857,-1.3626%
2008-08-22,6.2895,6.1039,6.2354,6.2855,0.0427,0.6835%
2008-08-21,6.2468,6.1318,6.2639,6.3142,0.0092,0.1475%
2008-08-20,6.2376,6.0638,6.1944,6.2442,0.0010,0.0160%
2008-08-19,6.2366,6.0853,6.2163,6.2663,0.0037,0.0594%
2008-08-18,6.2329,6.0791,6.2100,6.2599,-0.0130,-0.2081%
2008-08-15,6.2459,6.0859,6.2170,6.2669,-0.0265,-0.4225%
2008-08-14,6.2724,6.0915,6.2227,6.2727,-0.0229,-0.3638%
2008-08-13,6.2953,6.1290,6.2610,6.3113,0.0624,1.0011%
2008-08-12,6.2329,6.0684,6.1991,6.2489,-0.0120,-0.1922%
2008-08-11,6.2449,6.0849,6.2159,6.2659,-0.0160,-0.2556%
2008-08-08,6.2609,6.1030,6.2344,6.2845,-0.0078,-0.1244%
2008-08-07,6.2687,6.1066,6.2381,6.2882,-0.0519,-0.8211%
2008-08-06,6.3206,6.1567,6.2893,6.3398,-0.0083,-0.1311%
2008-08-05,6.3289,6.1971,6.3305,6.3814,-0.0364,-0.5719%
2008-08-04,6.3653,6.1829,6.3161,6.3668,0.0160,0.2520%
2008-08-01,6.3493,6.1962,6.3297,6.3805,0.0238,0.3763%
2008-07-31,6.3255,6.1577,6.2903,6.3409,0.0008,0.0126%
2008-07-30,6.3247,6.1715,6.3044,6.3550,-0.0256,-0.4031%
2008-07-29,6.3503,6.1808,6.3140,6.3647,0.0278,0.4397%
2008-07-28,6.3225,6.1814,6.3146,6.3653,-0.0377,-0.5927%
2008-07-25,6.3602,6.2063,6.3400,6.3909,0.0288,0.4549%
2008-07-24,6.3314,6.1811,6.3142,6.3649,-0.0308,-0.4841%
2008-07-23,6.3622,6.1764,6.3094,6.3601,-0.0448,-0.6992%
2008-07-22,6.4070,6.2545,6.3892,6.4406,0.0167,0.2613%
2008-07-21,6.3903,6.2392,6.3735,6.4247,-0.0197,-0.3073%
2008-07-18,6.4100,6.2496,6.3842,6.4355,-0.0808,-1.2448%
2008-07-17,6.4908,6.3219,6.4581,6.5099,-0.0109,-0.1676%
2008-07-16,6.5017,6.3773,6.5147,6.5670,0.0689,1.0711%
2008-07-15,6.4328,6.3223,6.4585,6.5104,0.0349,0.5455%
2008-07-14,6.3979,6.2431,6.3776,6.4288,0.0066,0.1033%
2008-07-11,6.3913,6.2205,6.3545,6.4055,-0.0167,-0.2606%
2008-07-10,6.4080,6.2161,6.3500,6.4010,0.0189,0.2958%
2008-07-09,6.3891,6.2167,6.3506,6.4017,-0.0176,-0.2747%
2008-07-08,6.4067,6.2714,6.4065,6.4580,-0.0134,-0.2087%
2008-07-07,6.4201,6.2167,6.3506,6.4016,-0.0137,-0.2129%
2008-07-04,6.4338,6.2599,6.3947,6.4461,-0.0318,-0.4918%
2008-07-03,6.4656,6.2829,6.4182,6.4698,-0.0078,-0.1205%
2008-07-02,6.4734,6.2738,6.4089,6.4604,0.0144,0.2229%
2008-07-01,6.4590,6.3418,6.4784,6.5304,0.0122,0.1892%
2008-06-30,6.4468,6.3466,6.4832,6.5353,0.0296,0.4613%
2008-06-27,6.4172,6.2912,6.4267,6.4783,0.0604,0.9502%
2008-06-26,6.3568,6.2124,6.3462,6.3972,-0.0143,-0.2245%
2008-06-25,6.3711,6.1992,6.3327,6.3836,0.0052,0.0817%
2008-06-24,6.3659,6.2029,6.3365,6.3874,-0.0321,-0.5017%
2008-06-23,6.3980,6.2199,6.3539,6.4049,0.0261,0.4096%
2008-06-20,6.3719,6.2235,6.3575,6.4086,-0.0161,-0.2520%
2008-06-19,6.3880,6.2150,6.3489,6.3999,0.0105,0.1646%
2008-06-18,6.3775,6.1922,6.3256,6.3764,0.0114,0.1791%
2008-06-17,6.3661,6.2141,6.3479,6.3989,-0.0097,-0.1521%
2008-06-16,6.3758,6.2093,6.3430,6.3939,-0.0192,-0.3002%
2008-06-13,6.3950,6.2174,6.3513,6.4023,-0.0535,-0.8297%
2008-06-12,6.4485,6.2649,6.3998,6.4513,0.0066,0.1025%
2008-06-11,6.4419,6.2777,6.4130,6.4645,-0.0380,-0.5864%
2008-06-10,6.4799,6.3170,6.4531,6.5049,-0.0520,-0.7961%
2008-06-06,6.5319,6.3598,6.4967,6.5489,-0.0529,-0.8034%
2008-06-05,6.5848,6.3829,6.5204,6.5728,-0.0121,-0.1834%
2008-06-04,6.5969,6.4546,6.5937,6.6466,-0.0415,-0.6252%
2008-06-03,6.6384,6.4738,6.6133,6.6664,0.0538,0.8171%
2008-06-02,6.5846,6.4454,6.5843,6.6371,0.0130,0.1978%
2008-05-30,6.5716,6.4208,6.5591,6.6118,-0.0529,-0.7986%
2008-05-29,6.6245,6.4257,6.5641,6.6168,-0.0378,-0.5674%
2008-05-28,6.6623,6.4659,6.6051,6.6582,-0.0549,-0.8173%
2008-05-27,6.7172,6.5257,6.6662,6.7198,-0.0078,-0.1160%
2008-05-26,6.7250,6.5386,6.6795,6.7331,0.0499,0.7476%
2008-05-23,6.6751,6.5244,6.6650,6.7185,-0.0763,-1.1301%
2008-05-22,6.7514,6.5643,6.7057,6.7595,0.0280,0.4165%
2008-05-21,6.7234,6.5508,6.6919,6.7457,0.0337,0.5038%
2008-05-20,6.6897,6.5450,6.6860,6.7397,-0.0066,-0.0986%
2008-05-19,6.6963,6.5485,6.6896,6.7433,0.0228,0.3416%
2008-05-16,6.6735,6.5040,6.6441,6.6975,0.0242,0.3639%
2008-05-15,6.6493,6.4901,6.6299,6.6831,-0.0269,-0.4029%
2008-05-14,6.6762,6.4827,6.6223,6.6755,-0.0505,-0.7507%
2008-05-13,6.7267,6.5813,6.7231,6.7771,-0.0602,-0.8870%
2008-05-12,6.7869,6.5655,6.7069,6.7608,0.0430,0.6376%
2008-05-09,6.7439,6.6255,6.7682,6.8226,0.0651,0.9747%
2008-05-08,6.6788,6.5609,6.7022,6.7560,0.0174,0.2612%
2008-05-07,6.6614,6.4732,6.6127,6.6658,-0.0060,-0.0900%
2008-05-06,6.6674,6.5096,6.6498,6.7032,0.0280,0.4217%
2008-05-05,6.6394,6.4756,6.6151,6.6682,-0.0835,-1.2420%
2008-04-30,6.7229,6.5429,6.6838,6.7375,0.0113,0.1684%
2008-04-29,6.7116,6.5290,6.6696,6.7232,0.0268,0.4009%
2008-04-28,6.6848,6.5361,6.6769,6.7305,-0.0195,-0.2909%
2008-04-25,6.7043,6.5305,6.6711,6.7247,-0.0578,-0.8548%
2008-04-24,6.7621,6.5740,6.7156,6.7695,-0.0165,-0.2434%
2008-04-23,6.7786,6.5893,6.7313,6.7853,-0.0011,-0.0162%
2008-04-22,6.7797,6.5995,6.7416,6.7958,0.0388,0.5756%
2008-04-21,6.7409,6.5837,6.7255,6.7795,-0.0860,-1.2597%
2008-04-18,6.8269,6.6354,6.7783,6.8328,-0.0336,-0.4898%
2008-04-17,6.8605,6.6789,6.8227,6.8775,-0.0173,-0.2515%
2008-04-16,6.8778,6.7485,6.8939,6.9492,-0.0407,-0.5883%
2008-04-15,6.9185,6.7567,6.9023,6.9577,0.0182,0.2638%
2008-04-14,6.9003,6.7542,6.8997,6.9551,0.0293,0.4264%
2008-04-11,6.8710,6.7012,6.8456,6.9006,-0.0241,-0.3495%
2008-04-10,6.8951,6.7833,6.9294,6.9851,0.0710,1.0404%
2008-04-09,6.8241,6.6712,6.8149,6.8697,-0.0136,-0.1989%
2008-04-08,6.8377,6.6905,6.8346,6.8895,-0.0230,-0.3352%
2008-04-07,6.8607,6.6528,6.7961,6.8507,-0.0017,-0.0248%
2008-04-03,6.8624,6.6527,6.7960,6.8506,-0.0381,-0.5521%
2008-04-02,6.9005,6.7134,6.8580,6.9131,-0.1336,-1.8993%
2008-04-01,7.0341,6.8163,6.9632,7.0191,0.0137,0.1951%
2008-03-31,7.0204,6.8800,7.0282,7.0847,-0.0420,-0.5947%
2008-03-28,7.0624,6.8167,6.9635,7.0194,-0.0358,-0.5044%
2008-03-27,7.0982,6.8673,7.0152,7.0716,0.0617,0.8769%
2008-03-26,7.0365,6.8964,7.0450,7.1016,0.0429,0.6134%
2008-03-25,6.9936,6.8267,6.9737,7.0297,-0.0695,-0.9840%
2008-03-24,7.0631,6.8705,7.0185,7.0749,-0.0270,-0.3808%
2008-03-21,7.0901,6.9026,7.0513,7.1079,-0.0384,-0.5387%
2008-03-20,7.1285,6.8827,7.0309,7.0874,0.0400,0.5643%
2008-03-19,7.0885,7.0011,7.1519,7.2094,-0.2181,-2.9850%
2008-03-18,7.3066,7.0565,7.2085,7.2664,0.0417,0.5740%
2008-03-17,7.2649,7.1110,7.2642,7.3225,0.2458,3.5019%
2008-03-14,7.0191,6.8666,7.0145,7.0708,0.0383,0.5486%
2008-03-13,6.9808,6.8998,7.0484,7.1050,0.0856,1.2414%
2008-03-12,6.8952,6.7049,6.8493,6.9044,-0.0948,-1.3562%
2008-03-11,6.9900,6.7751,6.9211,6.9767,0.0428,0.6161%
2008-03-10,6.9472,6.7868,6.9329,6.9886,0.0349,0.5049%
2008-03-07,6.9123,6.7822,6.9283,6.9839,0.0537,0.7830%
2008-03-06,6.8586,6.6936,6.8378,6.8927,-0.0239,-0.3473%
2008-03-05,6.8825,6.6828,6.8267,6.8815,-0.0070,-0.1016%
2008-03-04,6.8895,6.7109,6.8555,6.9105,-0.0077,-0.1116%
2008-03-03,6.8972,6.7234,6.8682,6.9234,0.1114,1.6417%
2008-02-29,6.7858,6.6384,6.7814,6.8358,0.0857,1.2791%
2008-02-28,6.7001,6.5116,6.6519,6.7053,0.0392,0.5885%
2008-02-27,6.6609,6.5400,6.6809,6.7345,0.0422,0.6376%
2008-02-26,6.6187,6.4576,6.5966,6.6496,-0.0346,-0.5200%
2008-02-25,6.6533,6.4837,6.6233,6.6765,0.0077,0.1159%
2008-02-22,6.6456,6.4948,6.6347,6.6880,0.0289,0.4368%
2008-02-21,6.6167,6.4420,6.5807,6.6336,-0.0041,-0.0619%
2008-02-20,6.6208,6.4686,6.6079,6.6610,0.0064,0.0968%
2008-02-19,6.6144,6.4822,6.6218,6.6750,-0.0304,-0.4575%
2008-02-18,6.6448,6.4469,6.5857,6.6386,-0.0045,-0.0677%
2008-02-15,6.6493,6.4633,6.6026,6.6556,0.0057,0.0858%
2008-02-14,6.6436,6.4676,6.6069,6.6600,-0.0565,-0.8433%
2008-02-13,6.7001,6.5411,6.6820,6.7356,-0.0308,-0.4576%
2008-02-05,6.7309,6.5327,6.6734,6.7270,-0.0041,-0.0609%
2008-02-04,6.7350,6.5561,6.6973,6.7511,-0.0180,-0.2665%
2008-02-01,6.7530,6.5748,6.7164,6.7703,-0.0030,-0.0444%
2008-01-31,6.7560,6.5766,6.7183,6.7722,0.0225,0.3342%
2008-01-30,6.7335,6.5578,6.6990,6.7528,-0.0096,-0.1424%
2008-01-29,6.7431,6.5758,6.7175,6.7714,0.0038,0.0564%
2008-01-28,6.7393,6.5808,6.7225,6.7765,0.0127,0.1888%
2008-01-25,6.7266,6.5190,6.6594,6.7129,-0.0389,-0.5750%
2008-01-24,6.7655,6.6252,6.7679,6.8223,-0.0009,-0.0133%
2008-01-23,6.7664,6.6468,6.7899,6.8445,-0.0846,-1.2349%
2008-01-22,6.8510,6.6258,6.7685,6.8228,0.0604,0.8895%
2008-01-21,6.7906,6.6477,6.7909,6.8455,-0.0086,-0.1265%
2008-01-18,6.7992,6.5917,6.7336,6.7877,0.0250,0.3690%
2008-01-17,6.7742,6.5635,6.7049,6.7588,-0.0173,-0.2547%
2008-01-16,6.7915,6.6462,6.7893,6.8438,0.0856,1.2765%
2008-01-15,6.7059,6.5577,6.6989,6.7527,0.0414,0.6212%
2008-01-14,6.6645,6.5682,6.7097,6.7636,0.0402,0.6069%
2008-01-11,6.6243,6.4970,6.6370,6.6903,0.0084,0.1270%
2008-01-10,6.6159,6.4538,6.5928,6.6458,-0.0529,-0.7932%
2008-01-09,6.6688,6.4774,6.6169,6.6701,0.0020,0.0300%
2008-01-08,6.6668,6.4641,6.6033,6.6564,-0.0107,-0.1602%
2008-01-07,6.6775,6.4700,6.6094,6.6625,0.0149,0.2236%
2008-01-04,6.6626,6.4854,6.6251,6.6783,0.0168,0.2528%
2008-01-03,6.6458,6.4762,6.6157,6.6689,0.1152,1.7640%
