ÈÕÆÚ,ÖÐ¼ä¼Û,³®Âò¼Û,»ãÂò¼Û,³®/»ãÂô¼Û,ÕÇµø¶î,ÕÇµø·ù
2009-12-31,7.3782,7.1428,7.3703,7.4295,-0.0435,-0.5861%
2009-12-30,7.4217,7.1521,7.3799,7.4392,-0.0217,-0.2915%
2009-12-29,7.4434,7.1954,7.4246,7.4842,-0.0057,-0.0765%
2009-12-28,7.4491,7.2031,7.4326,7.4923,-0.0123,-0.1648%
2009-12-25,7.4614,7.2268,7.4570,7.5169,0.0104,0.1396%
2009-12-24,7.4510,7.2291,7.4593,7.5193,0.0103,0.1384%
2009-12-23,7.4407,7.1781,7.4068,7.4663,-0.0586,-0.7814%
2009-12-22,7.4993,7.2244,7.4546,7.5144,-0.0437,-0.5793%
2009-12-21,7.5430,7.2846,7.5166,7.5770,-0.1126,-1.4708%
2009-12-18,7.6556,7.3075,7.5403,7.6009,0.0642,0.8457%
2009-12-17,7.5914,7.3328,7.5664,7.6272,-0.0245,-0.3217%
2009-12-16,7.6159,7.3434,7.5774,7.6382,-0.0822,-1.0678%
2009-12-15,7.6981,7.3823,7.6175,7.6786,0.0190,0.2474%
2009-12-14,7.6791,7.4488,7.6861,7.7479,-0.0450,-0.5826%
2009-12-11,7.7241,7.4177,7.6540,7.7155,-0.0200,-0.2583%
2009-12-10,7.7441,7.4560,7.6936,7.7554,0.0416,0.5401%
2009-12-09,7.7025,7.5036,7.7427,7.8049,0.0498,0.6508%
2009-12-08,7.6527,7.4177,7.6540,7.7155,0.0755,0.9964%
2009-12-07,7.5772,7.3219,7.5552,7.6159,-0.1766,-2.2776%
2009-12-04,7.7538,7.4765,7.7146,7.7766,-0.0276,-0.3547%
2009-12-03,7.7814,7.5083,7.7475,7.8097,-0.0863,-1.0969%
2009-12-02,7.8677,7.5434,7.7837,7.8462,-0.0325,-0.4114%
2009-12-01,7.9002,7.5860,7.8276,7.8905,0.0202,0.2563%
2009-11-30,7.8800,7.6198,7.8625,7.9257,-0.0647,-0.8144%
2009-11-27,7.9447,7.5995,7.8415,7.9045,0.1315,1.6830%
2009-11-26,7.8132,7.5886,7.8303,7.8932,0.0968,1.2545%
2009-11-25,7.7164,7.5157,7.7551,7.8174,0.0346,0.4504%
2009-11-24,7.6818,7.4383,7.6753,7.7369,0.0061,0.0795%
2009-11-23,7.6757,7.4143,7.6505,7.7120,0.0062,0.0808%
2009-11-20,7.6695,7.4135,7.6497,7.7111,0.0236,0.3087%
2009-11-19,7.6459,7.4002,7.6359,7.6973,-0.0048,-0.0627%
2009-11-18,7.6507,7.4026,7.6384,7.6997,-0.0069,-0.0901%
2009-11-17,7.6576,7.4026,7.6384,7.6997,0.0277,0.3630%
2009-11-16,7.6299,7.3622,7.5968,7.6578,0.0717,0.9486%
2009-11-13,7.5582,7.3354,7.5690,7.6298,-0.0322,-0.4242%
2009-11-12,7.5904,7.3448,7.5788,7.6396,-0.0304,-0.3989%
2009-11-11,7.6208,7.3262,7.5596,7.6203,0.0363,0.4786%
2009-11-10,7.5845,7.3148,7.5479,7.6085,-0.0090,-0.1185%
2009-11-09,7.5935,7.3204,7.5536,7.6143,0.0675,0.8969%
2009-11-06,7.5260,7.2805,7.5124,7.5728,-0.0059,-0.0783%
2009-11-05,7.5319,7.3026,7.5353,7.5958,-0.0384,-0.5072%
2009-11-04,7.5703,7.2515,7.4825,7.5426,0.0152,0.2012%
2009-11-03,7.5551,7.3213,7.5545,7.6152,-0.0246,-0.3246%
2009-11-02,7.5797,7.3062,7.5389,7.5995,0.1034,1.3830%
2009-10-30,7.4763,7.2487,7.4796,7.5397,-0.0653,-0.8659%
2009-10-29,7.5416,7.2601,7.4914,7.5515,0.0912,1.2241%
2009-10-28,7.4504,7.2406,7.4712,7.5312,0.0387,0.5221%
2009-10-27,7.4117,7.1734,7.4020,7.4614,-0.0072,-0.0970%
2009-10-26,7.4189,7.1817,7.4104,7.4700,-0.0445,-0.5962%
2009-10-23,7.4634,7.1805,7.4092,7.4687,-0.0390,-0.5198%
2009-10-22,7.5024,7.2291,7.4593,7.5193,-0.0143,-0.1902%
2009-10-21,7.5167,7.2495,7.4804,7.5405,-0.0123,-0.1634%
2009-10-20,7.5290,7.2976,7.5301,7.5906,0.0250,0.3332%
2009-10-19,7.5040,7.2692,7.5008,7.5611,-0.0122,-0.1623%
2009-10-16,7.5162,7.2198,7.4498,7.5097,-0.1020,-1.3389%
2009-10-15,7.6182,7.3015,7.5341,7.5947,0.0133,0.1749%
2009-10-14,7.6049,7.3930,7.6285,7.6898,-0.0022,-0.0289%
2009-10-13,7.6071,7.3360,7.5697,7.6305,0.0223,0.2940%
2009-10-12,7.5848,7.2888,7.5210,7.5814,-0.1089,-1.4154%
2009-10-09,7.6937,7.3842,7.6195,7.6807,0.1190,1.5710%
